Price,GBPUSD,DXY,Gold_Price,SP500
Ticker,GBPUSD=X,DX-Y.NYB,GC=F,^GSPC
Date,,,,
2022-05-10,1.2338824272155762,103.91999816894531,1839.9000244140625,4001.050048828125
2022-05-11,1.2309207916259766,103.8499984741211,1852.5999755859375,3935.179931640625
2022-05-12,1.2234212160110474,104.8499984741211,1823.800048828125,3930.080078125
2022-05-13,1.220613718032837,104.55999755859375,1807.4000244140625,4023.889892578125
2022-05-16,1.2258507013320923,104.19000244140625,1813.5,4008.010009765625
2022-05-17,1.2324832677841187,103.36000061035156,1818.199951171875,4088.85009765625
2022-05-18,1.2484394311904907,103.80999755859375,1815.9000244140625,3923.679931640625
2022-05-19,1.2345831394195557,102.72000122070312,1841.199951171875,3900.7900390625
2022-05-20,1.2462146282196045,103.1500015258789,1841.800048828125,3901.360107421875
2022-05-23,1.2504063844680786,102.08000183105469,1847.800048828125,3973.75
2022-05-24,1.256754994392395,101.86000061035156,1865.0999755859375,3941.47998046875
2022-05-25,1.2542959451675415,102.05999755859375,1846.199951171875,3978.72998046875
2022-05-26,1.258610486984253,101.83000183105469,1847.4000244140625,4057.840087890625
2022-05-27,1.261734127998352,101.66999816894531,1851.300048828125,4158.240234375
2022-05-30,1.262833595275879,101.66999816894531,1851.300048828125,4158.240234375
2022-05-31,1.2647020816802979,101.75,1842.699951171875,4132.14990234375
2022-06-01,1.2608909606933594,102.55000305175781,1843.300048828125,4101.22998046875
2022-06-02,1.2483147382736206,101.7699966430664,1866.5,4176.81982421875
2022-06-03,1.2579249143600464,102.13999938964844,1845.4000244140625,4108.5400390625
2022-06-06,1.249230146408081,102.44000244140625,1839.199951171875,4121.43017578125
2022-06-07,1.2523481845855713,102.31999969482422,1847.5,4160.68017578125
2022-06-08,1.2587324380874634,102.54000091552734,1851.9000244140625,4115.77001953125
2022-06-09,1.254028558731079,103.22000122070312,1848.800048828125,4017.820068359375
2022-06-10,1.2492972612380981,104.1500015258789,1871.5,3900.860107421875
2022-06-13,1.2274909019470215,105.08000183105469,1828.0,3749.6298828125
2022-06-14,1.2144765853881836,105.5199966430664,1809.5,3735.47998046875
2022-06-15,1.201258897781372,105.16000366210938,1815.300048828125,3789.989990234375
2022-06-16,1.2174336910247803,103.62999725341797,1845.699951171875,3666.77001953125
2022-06-17,1.2354830503463745,104.69999694824219,1835.5999755859375,3674.840087890625
2022-06-20,1.2228227853775024,104.69999694824219,1835.5999755859375,3674.840087890625
2022-06-21,1.225174903869629,104.44000244140625,1834.5999755859375,3764.7900390625
2022-06-22,1.2266627550125122,104.19999694824219,1834.300048828125,3759.889892578125
2022-06-23,1.225084900856018,104.43000030517578,1825.699951171875,3795.72998046875
2022-06-24,1.2260762453079224,104.19000244140625,1826.5,3911.739990234375
2022-06-27,1.228244662284851,103.94000244140625,1820.9000244140625,3900.110107421875
2022-06-28,1.2267379760742188,104.51000213623047,1817.5,3821.550048828125
2022-06-29,1.2189769744873047,105.11000061035156,1813.699951171875,3818.830078125
2022-06-30,1.2131799459457397,104.69000244140625,1804.0999755859375,3785.3798828125
2022-07-01,1.2160863876342773,105.13999938964844,1798.9000244140625,3825.330078125
2022-07-04,1.2102727890014648,105.13999938964844,1798.9000244140625,3825.330078125
2022-07-05,1.211445689201355,106.5,1761.800048828125,3831.389892578125
2022-07-06,1.19491446018219,107.0999984741211,1734.9000244140625,3845.080078125
2022-07-07,1.1923214197158813,107.12999725341797,1737.9000244140625,3902.6201171875
2022-07-08,1.2028049230575562,107.01000213623047,1740.5999755859375,3899.3798828125
2022-07-11,1.2016630172729492,108.0199966430664,1730.0,3854.429931640625
2022-07-12,1.1900936365127563,108.06999969482422,1723.300048828125,3818.800048828125
2022-07-13,1.1877753734588623,107.95999908447266,1734.199951171875,3801.780029296875
2022-07-14,1.186380386352539,108.54000091552734,1704.5,3790.3798828125
2022-07-15,1.1839643716812134,108.05999755859375,1702.4000244140625,3863.159912109375
2022-07-18,1.1888344287872314,107.37000274658203,1709.199951171875,3830.85009765625
2022-07-19,1.194828748703003,106.68000030517578,1710.0,3936.68994140625
2022-07-20,1.2003505229949951,107.08000183105469,1699.5,3959.89990234375
2022-07-21,1.1971746683120728,106.91000366210938,1712.699951171875,3998.949951171875
2022-07-22,1.1996161937713623,106.7300033569336,1727.0999755859375,3961.6298828125
2022-07-25,1.1986957788467407,106.4800033569336,1719.0,3966.840087890625
2022-07-26,1.2055164575576782,107.19000244140625,1717.699951171875,3921.050048828125
2022-07-27,1.2036880254745483,106.44999694824219,1719.0999755859375,4023.610107421875
2022-07-28,1.2163082361221313,106.3499984741211,1750.300048828125,4072.429931640625
2022-07-29,1.2173447608947754,105.9000015258789,1762.9000244140625,4130.2900390625
2022-08-01,1.2167373895645142,105.44999694824219,1769.0,4118.6298828125
2022-08-02,1.2254151105880737,106.23999786376953,1771.0999755859375,4091.18994140625
2022-08-03,1.2142995595932007,106.51000213623047,1758.0,4155.169921875
2022-08-04,1.2138278484344482,105.69000244140625,1788.5,4151.93994140625
2022-08-05,1.215849757194519,106.62000274658203,1772.9000244140625,4145.18994140625
2022-08-08,1.2059526443481445,106.44000244140625,1786.800048828125,4140.06005859375
2022-08-09,1.208473801612854,106.37000274658203,1794.0,4122.47021484375
2022-08-10,1.207423210144043,105.19999694824219,1795.5999755859375,4210.240234375
2022-08-11,1.2212995290756226,105.08999633789062,1789.699951171875,4207.27001953125
2022-08-12,1.2196162939071655,105.62999725341797,1798.5999755859375,4280.14990234375
2022-08-15,1.2127974033355713,106.55000305175781,1781.4000244140625,4297.14013671875
2022-08-16,1.205690860748291,106.5,1773.199951171875,4305.2001953125
2022-08-17,1.209818959236145,106.56999969482422,1760.300048828125,4274.0400390625
2022-08-18,1.2045146226882935,107.4800033569336,1755.300048828125,4283.740234375
2022-08-19,1.193274736404419,108.16999816894531,1747.5999755859375,4228.47998046875
2022-08-22,1.1818095445632935,109.05000305175781,1734.0,4137.990234375
2022-08-23,1.1766505241394043,108.62000274658203,1746.800048828125,4128.72998046875
2022-08-24,1.18327796459198,108.68000030517578,1747.800048828125,4140.77001953125
2022-08-25,1.1791757345199585,108.47000122070312,1757.699951171875,4199.1201171875
2022-08-26,1.1824007034301758,108.80000305175781,1736.0999755859375,4057.659912109375
2022-08-29,1.1694538593292236,108.83999633789062,1736.5999755859375,4030.610107421875
2022-08-30,1.172250509262085,108.7699966430664,1723.199951171875,3986.159912109375
2022-08-31,1.1659767627716064,108.69999694824219,1712.800048828125,3955.0
2022-09-01,1.1598505973815918,109.69000244140625,1696.5999755859375,3966.85009765625
2022-09-02,1.154894471168518,109.52999877929688,1709.800048828125,3924.260009765625
2022-09-05,1.1474601030349731,109.52999877929688,1709.800048828125,3924.260009765625
2022-09-06,1.156644344329834,110.20999908447266,1700.4000244140625,3908.18994140625
2022-09-07,1.151185154914856,109.83999633789062,1715.300048828125,3979.8701171875
2022-09-08,1.1519808769226074,109.70999908447266,1708.0,4006.179931640625
2022-09-09,1.1521600484848022,109.0,1716.199951171875,4067.360107421875
2022-09-12,1.1619395017623901,108.33000183105469,1728.0999755859375,4110.41015625
2022-09-13,1.1689754724502563,109.81999969482422,1705.0,3932.68994140625
2022-09-14,1.1506155729293823,109.66000366210938,1696.5,3946.010009765625
2022-09-15,1.1544944047927856,109.73999786376953,1665.4000244140625,3901.35009765625
2022-09-16,1.1452654600143433,109.76000213623047,1671.699951171875,3873.330078125
2022-09-19,1.1433144807815552,109.73999786376953,1666.199951171875,3899.889892578125
2022-09-20,1.1443217992782593,110.22000122070312,1659.699951171875,3855.929931640625
2022-09-21,1.138057827949524,110.63999938964844,1664.5999755859375,3789.929931640625
2022-09-22,1.1255937814712524,111.3499984741211,1670.800048828125,3757.989990234375
2022-09-23,1.126417875289917,113.19000244140625,1645.300048828125,3693.22998046875
2022-09-26,1.0797386169433594,114.0999984741211,1623.300048828125,3655.0400390625
2022-09-27,1.077284336090088,114.11000061035156,1626.699951171875,3647.2900390625
2022-09-28,1.072754144668579,112.5999984741211,1660.4000244140625,3719.0400390625
2022-09-29,1.0835996866226196,112.25,1658.5,3640.469970703125
2022-09-30,1.1169440746307373,112.12000274658203,1662.4000244140625,3585.6201171875
2022-10-03,1.114057183265686,111.75,1692.9000244140625,3678.429931640625
2022-10-04,1.1334141492843628,110.06999969482422,1721.0999755859375,3790.929931640625
2022-10-05,1.1451343297958374,111.06999969482422,1711.4000244140625,3783.280029296875
2022-10-06,1.13553786277771,112.26000213623047,1711.699951171875,3744.52001953125
2022-10-07,1.1162084341049194,112.80000305175781,1700.5,3639.659912109375
2022-10-10,1.1072726249694824,113.13999938964844,1667.300048828125,3612.389892578125
2022-10-11,1.1076405048370361,113.22000122070312,1678.699951171875,3588.840087890625
2022-10-12,1.0967799425125122,113.31999969482422,1670.300048828125,3577.030029296875
2022-10-13,1.11055588722229,112.36000061035156,1670.0,3669.909912109375
2022-10-14,1.1303905248641968,113.30999755859375,1641.699951171875,3583.070068359375
2022-10-17,1.124416708946228,112.04000091552734,1657.0,3677.949951171875
2022-10-18,1.1353960037231445,112.12999725341797,1649.0,3719.97998046875
2022-10-19,1.134429931640625,112.9800033569336,1627.5,3695.159912109375
2022-10-20,1.1211013793945312,112.87999725341797,1630.800048828125,3665.780029296875
2022-10-21,1.1221455335617065,112.01000213623047,1651.0,3752.75
2022-10-24,1.1344685554504395,111.98999786376953,1648.699951171875,3797.340087890625
2022-10-25,1.1307740211486816,110.94999694824219,1652.800048828125,3859.110107421875
2022-10-26,1.146223783493042,109.69999694824219,1664.0,3830.60009765625
2022-10-27,1.1638191938400269,110.58999633789062,1660.699951171875,3807.300048828125
2022-10-28,1.1566041707992554,110.66999816894531,1639.5999755859375,3901.06005859375
2022-10-31,1.159595012664795,111.52999877929688,1635.9000244140625,3871.97998046875
2022-11-01,1.146815299987793,111.4800033569336,1645.0,3856.10009765625
2022-11-02,1.1489498615264893,111.3499984741211,1645.699951171875,3759.68994140625
2022-11-03,1.1384334564208984,112.93000030517578,1627.300048828125,3719.889892578125
2022-11-04,1.1171187162399292,110.87999725341797,1672.5,3770.550048828125
2022-11-07,1.1331573724746704,110.12000274658203,1676.5,3806.800048828125
2022-11-08,1.1517950296401978,109.62000274658203,1712.0999755859375,3828.110107421875
2022-11-09,1.1552680730819702,110.55000305175781,1710.0999755859375,3748.570068359375
2022-11-10,1.1368157863616943,108.20999908447266,1750.300048828125,3956.3701171875
2022-11-11,1.1695632934570312,106.29000091552734,1766.0,3992.929931640625
2022-11-14,1.1799131631851196,106.66000366210938,1773.5999755859375,3957.25
2022-11-15,1.175249695777893,106.4000015258789,1773.800048828125,3991.72998046875
2022-11-16,1.1880435943603516,106.27999877929688,1773.0,3958.7900390625
2022-11-17,1.191525936126709,106.69000244140625,1760.800048828125,3946.56005859375
2022-11-18,1.1860145330429077,106.93000030517578,1751.9000244140625,3965.340087890625
2022-11-21,1.1886366605758667,107.83999633789062,1737.4000244140625,3949.93994140625
2022-11-22,1.1827600002288818,107.22000122070312,1738.300048828125,4003.580078125
2022-11-23,1.1894567012786865,106.08000183105469,1744.9000244140625,4027.260009765625
2022-11-24,1.2073503732681274,106.08000183105469,1744.9000244140625,4027.260009765625
2022-11-25,1.2113430500030518,105.95999908447266,1753.300048828125,4026.1201171875
2022-11-28,1.2054728269577026,106.68000030517578,1740.0999755859375,3963.93994140625
2022-11-29,1.1960291862487793,106.81999969482422,1748.4000244140625,3957.6298828125
2022-11-30,1.1946860551834106,105.94999694824219,1746.0,4080.110107421875
2022-12-01,1.207749843597412,104.7300033569336,1801.0999755859375,4076.570068359375
2022-12-02,1.2259259223937988,104.55000305175781,1795.9000244140625,4071.699951171875
2022-12-05,1.2297248840332031,105.29000091552734,1767.4000244140625,3998.840087890625
2022-12-06,1.2192445993423462,105.58000183105469,1769.300048828125,3941.260009765625
2022-12-07,1.2133007049560547,105.0999984741211,1785.5,3933.919921875
2022-12-08,1.2212398052215576,104.7699966430664,1788.699951171875,3963.510009765625
2022-12-09,1.2236007452011108,104.80999755859375,1798.0999755859375,3934.3798828125
2022-12-12,1.2239153385162354,105.12999725341797,1780.5,3990.56005859375
2022-12-13,1.2270842790603638,103.9800033569336,1813.9000244140625,4019.64990234375
2022-12-14,1.235666275024414,103.7699966430664,1807.5,3995.320068359375
2022-12-15,1.2419428825378418,104.55999755859375,1777.199951171875,3895.75
2022-12-16,1.2189176082611084,104.69999694824219,1790.0,3852.360107421875
2022-12-19,1.2160272598266602,104.72000122070312,1787.699951171875,3817.659912109375
2022-12-20,1.2153326272964478,103.97000122070312,1815.9000244140625,3821.6201171875
2022-12-21,1.2189176082611084,104.16000366210938,1815.9000244140625,3878.43994140625
2022-12-22,1.2077397108078003,104.43000030517578,1787.0,3822.389892578125
2022-12-23,1.203992486000061,104.30999755859375,1795.9000244140625,3844.820068359375
2022-12-26,1.206000566482544,104.30999755859375,1795.9000244140625,3844.820068359375
2022-12-27,1.2084153890609741,104.18000030517578,1814.800048828125,3829.25
2022-12-28,1.2027326822280884,104.45999908447266,1807.9000244140625,3783.219970703125
2022-12-29,1.2028483152389526,103.83999633789062,1819.5,3849.280029296875
2022-12-30,1.2056326866149902,103.5199966430664,1819.699951171875,3839.5
2023-01-02,1.2120330333709717,103.5199966430664,1819.699951171875,3839.5
2023-01-03,1.206287145614624,104.5199966430664,1839.699951171875,3824.139892578125
2023-01-04,1.1969740390777588,104.25,1852.800048828125,3852.969970703125
2023-01-05,1.2057054042816162,105.04000091552734,1834.800048828125,3808.10009765625
2023-01-06,1.1912277936935425,103.87999725341797,1864.199951171875,3895.080078125
2023-01-09,1.2116365432739258,103.0,1872.699951171875,3892.090087890625
2023-01-10,1.2184869050979614,103.23999786376953,1871.5999755859375,3919.25
2023-01-11,1.2154507637023926,103.19000244140625,1874.5999755859375,3969.610107421875
2023-01-12,1.2159533500671387,102.25,1895.5,3983.169921875
2023-01-13,1.2217769622802734,102.19999694824219,1918.4000244140625,3999.090087890625
2023-01-16,1.2226732969284058,102.19999694824219,1918.4000244140625,3999.090087890625
2023-01-17,1.2207776308059692,102.38999938964844,1907.199951171875,3990.969970703125
2023-01-18,1.228471040725708,102.36000061035156,1904.4000244140625,3928.860107421875
2023-01-19,1.2347661256790161,102.05999755859375,1922.0999755859375,3898.85009765625
2023-01-20,1.2393262386322021,102.01000213623047,1926.4000244140625,3972.610107421875
2023-01-23,1.240633249282837,102.13999938964844,1927.0999755859375,4019.81005859375
2023-01-24,1.2379761934280396,101.91999816894531,1933.9000244140625,4016.949951171875
2023-01-25,1.232923984527588,101.63999938964844,1941.199951171875,4016.219970703125
2023-01-26,1.2412492036819458,101.83999633789062,1929.0999755859375,4060.429931640625
2023-01-27,1.2415266036987305,101.93000030517578,1928.5999755859375,4070.56005859375
2023-01-30,1.2400301694869995,102.27999877929688,1922.9000244140625,4017.77001953125
2023-01-31,1.2353609800338745,102.0999984741211,1929.5,4076.60009765625
2023-02-01,1.2308903932571411,101.22000122070312,1927.800048828125,4119.2099609375
2023-02-02,1.2390038967132568,101.75,1916.300048828125,4179.759765625
2023-02-03,1.222299575805664,102.91999816894531,1862.9000244140625,4136.47998046875
2023-02-06,1.2045146226882935,103.62000274658203,1866.199951171875,4111.080078125
2023-02-07,1.2026747465133667,103.43000030517578,1871.699951171875,4164.0
2023-02-08,1.2054582834243774,103.41000366210938,1877.4000244140625,4117.85986328125
2023-02-09,1.2071462869644165,103.22000122070312,1866.199951171875,4081.5
2023-02-10,1.2116806507110596,103.62999725341797,1862.800048828125,4090.4599609375
2023-02-13,1.2052258253097534,103.3499984741211,1851.9000244140625,4137.2900390625
2023-02-14,1.215214490890503,103.2300033569336,1854.0,4136.1298828125
2023-02-15,1.2174336910247803,103.91999816894531,1834.199951171875,4147.60009765625
2023-02-16,1.2039779424667358,103.86000061035156,1842.0,4090.409912109375
2023-02-17,1.197533130645752,103.86000061035156,1840.4000244140625,4079.090087890625
2023-02-20,1.2029786109924316,103.86000061035156,1840.4000244140625,4079.090087890625
2023-02-21,1.2039200067520142,104.18000030517578,1833.0,3997.340087890625
2023-02-22,1.2109322547912598,104.58999633789062,1832.0,3991.050048828125
2023-02-23,1.204993486404419,104.5999984741211,1818.0,4012.320068359375
2023-02-24,1.2017786502838135,105.20999908447266,1808.800048828125,3970.0400390625
2023-02-27,1.1952428817749023,104.66999816894531,1817.0,3982.239990234375
2023-02-28,1.2061562538146973,104.87000274658203,1828.9000244140625,3970.14990234375
2023-03-01,1.2033549547195435,104.4800033569336,1837.699951171875,3951.389892578125
2023-03-02,1.2029930353164673,105.02999877929688,1833.5,3981.35009765625
2023-03-03,1.1951572895050049,104.5199966430664,1847.699951171875,4045.639892578125
2023-03-06,1.2028483152389526,104.3499984741211,1847.9000244140625,4048.419921875
2023-03-07,1.2026457786560059,105.62000274658203,1813.9000244140625,3986.3701171875
2023-03-08,1.1827740669250488,105.66000366210938,1812.699951171875,3992.010009765625
2023-03-09,1.1850166320800781,105.30999755859375,1829.300048828125,3918.320068359375
2023-03-10,1.192250370979309,104.58000183105469,1862.0,3861.590087890625
2023-03-13,1.2079336643218994,103.5999984741211,1911.699951171875,3855.760009765625
2023-03-14,1.2171372175216675,103.5999984741211,1906.199951171875,3919.2900390625
2023-03-15,1.215214490890503,104.6500015258789,1926.5999755859375,3891.929931640625
2023-03-16,1.20692777633667,104.41999816894531,1919.0,3960.280029296875
2023-03-17,1.2110495567321777,103.70999908447266,1969.800048828125,3916.639892578125
2023-03-20,1.2187690734863281,103.27999877929688,1979.199951171875,3951.570068359375
2023-03-21,1.2276264429092407,103.26000213623047,1938.0,4002.8701171875
2023-03-22,1.2225087881088257,102.3499984741211,1946.800048828125,3936.969970703125
2023-03-23,1.227973222732544,102.52999877929688,1993.800048828125,3948.719970703125
2023-03-24,1.228154182434082,103.12000274658203,1982.0999755859375,3970.989990234375
2023-03-27,1.2246003150939941,102.86000061035156,1952.4000244140625,3977.530029296875
2023-03-28,1.229755163192749,102.43000030517578,1972.4000244140625,3971.27001953125
2023-03-29,1.2330456972122192,102.63999938964844,1966.0999755859375,4027.81005859375
2023-03-30,1.2313603162765503,102.13999938964844,1980.300048828125,4050.830078125
2023-03-31,1.2387275695800781,102.51000213623047,1969.0,4109.31005859375
2023-04-03,1.228697419166565,102.08999633789062,1983.9000244140625,4124.509765625
2023-04-04,1.2423131465911865,101.58999633789062,2022.199951171875,4100.60009765625
2023-04-05,1.249843716621399,101.8499984741211,2020.9000244140625,4090.3798828125
2023-04-06,1.2463078498840332,101.81999969482422,2011.9000244140625,4105.02001953125
2023-04-07,1.243900179862976,101.81999969482422,2011.9000244140625,4105.02001953125
2023-04-10,1.2431625127792358,102.58000183105469,1989.0999755859375,4109.10986328125
2023-04-11,1.239218831062317,102.19999694824219,2004.800048828125,4108.93994140625
2023-04-12,1.2431007623672485,101.5,2010.9000244140625,4091.949951171875
2023-04-13,1.2492660284042358,101.01000213623047,2041.300048828125,4146.22021484375
2023-04-14,1.2525300979614258,101.55000305175781,2002.199951171875,4137.64013671875
2023-04-17,1.2400178909301758,102.0999984741211,1994.199951171875,4151.31982421875
2023-04-18,1.2375471591949463,101.75,2007.4000244140625,4154.8701171875
2023-04-19,1.2425447702407837,101.97000122070312,1995.199951171875,4154.52001953125
2023-04-20,1.2428845167160034,101.83999633789062,2007.5999755859375,4129.7900390625
2023-04-21,1.2440905570983887,101.81999969482422,1979.5,4133.52001953125
2023-04-24,1.2449734210968018,101.3499984741211,1989.0999755859375,4137.0400390625
2023-04-25,1.25,101.86000061035156,1994.0,4071.6298828125
2023-04-26,1.2414803504943848,101.47000122070312,1985.699951171875,4055.989990234375
2023-04-27,1.2471472024917603,101.5,1989.9000244140625,4135.35009765625
2023-04-28,1.249750018119812,101.66999816894531,1990.0999755859375,4169.47998046875
2023-05-01,1.2557607889175415,102.1500015258789,1983.4000244140625,4167.8701171875
2023-05-02,1.2485953569412231,101.95999908447266,2014.300048828125,4119.580078125
2023-05-03,1.2476606369018555,101.33999633789062,2028.5999755859375,4090.75
2023-05-04,1.256897211074829,101.4000015258789,2048.0,4061.219970703125
2023-05-05,1.2583364248275757,101.20999908447266,2017.4000244140625,4136.25
2023-05-08,1.2630568742752075,101.37000274658203,2026.300048828125,4138.1201171875
2023-05-09,1.2612725496292114,101.63999938964844,2036.199951171875,4119.169921875
2023-05-10,1.2624667882919312,101.4800033569336,2030.5,4137.64013671875
2023-05-11,1.2626996040344238,102.05999755859375,2014.699951171875,4130.6201171875
2023-05-12,1.2508130073547363,102.68000030517578,2014.5,4124.080078125
2023-05-15,1.2450973987579346,102.43000030517578,2018.0,4136.27978515625
2023-05-16,1.2525207996368408,102.55999755859375,1988.4000244140625,4109.89990234375
2023-05-17,1.2484394311904907,102.87999725341797,1980.699951171875,4158.77001953125
2023-05-18,1.2482805252075195,103.58000183105469,1956.5,4198.0498046875
2023-05-19,1.2412338256835938,103.19999694824219,1978.699951171875,4191.97998046875
2023-05-22,1.2461059093475342,103.19999694824219,1974.800048828125,4192.6298828125
2023-05-23,1.243440866470337,103.48999786376953,1972.4000244140625,4145.580078125
2023-05-24,1.2417269945144653,103.88999938964844,1962.800048828125,4115.240234375
2023-05-25,1.2371032238006592,104.20999908447266,1943.0999755859375,4151.27978515625
2023-05-26,1.2318304777145386,104.20999908447266,1944.0999755859375,4205.4501953125
2023-05-29,1.2346898317337036,104.20999908447266,1944.0999755859375,4205.4501953125
2023-05-30,1.234933853149414,104.16999816894531,1958.0,4205.52001953125
2023-05-31,1.241187572479248,104.31999969482422,1963.9000244140625,4179.830078125
2023-06-01,1.244694471359253,103.55999755859375,1978.0,4221.02001953125
2023-06-02,1.2525991201400757,104.0199966430664,1952.4000244140625,4282.3701171875
2023-06-05,1.2430236339569092,104.0,1958.0,4273.7900390625
2023-06-06,1.2433171272277832,104.12999725341797,1965.5,4283.85009765625
2023-06-07,1.2428536415100098,104.0999984741211,1942.699951171875,4267.52001953125
2023-06-08,1.2445859909057617,103.33999633789062,1963.5999755859375,4293.93017578125
2023-06-09,1.2559500932693481,103.55999755859375,1962.199951171875,4298.85986328125
2023-06-12,1.25809907913208,103.62999725341797,1955.300048828125,4338.93017578125
2023-06-13,1.2515331506729126,103.33999633789062,1944.5999755859375,4369.009765625
2023-06-14,1.2606843709945679,103.01000213623047,1955.300048828125,4372.58984375
2023-06-15,1.26708984375,102.12000274658203,1957.800048828125,4425.83984375
2023-06-16,1.278576135635376,102.30000305175781,1958.4000244140625,4409.58984375
2023-06-19,1.2830382585525513,102.30000305175781,1958.4000244140625,4409.58984375
2023-06-20,1.2794759273529053,102.54000091552734,1935.5,4388.7099609375
2023-06-21,1.276535987854004,102.06999969482422,1933.300048828125,4365.68994140625
2023-06-22,1.2772045135498047,102.38999938964844,1912.699951171875,4381.89013671875
2023-06-23,1.2747135162353516,102.9000015258789,1919.0999755859375,4348.330078125
2023-06-26,1.2729610204696655,102.69000244140625,1923.699951171875,4328.81982421875
2023-06-27,1.2711971998214722,102.48999786376953,1914.0,4378.41015625
2023-06-28,1.2744698524475098,102.91000366210938,1912.300048828125,4376.85986328125
2023-06-29,1.2642544507980347,103.33999633789062,1909.199951171875,4396.43994140625
2023-06-30,1.2614636421203613,102.91000366210938,1921.0999755859375,4450.3798828125
2023-07-03,1.2693254947662354,102.98999786376953,1921.699951171875,4455.58984375
2023-07-04,1.269293189048767,102.98999786376953,1921.699951171875,4455.58984375
2023-07-05,1.2717629671096802,103.37000274658203,1919.5999755859375,4446.81982421875
2023-07-06,1.2704542875289917,103.16999816894531,1908.699951171875,4411.58984375
2023-07-07,1.2742749452590942,102.2699966430664,1926.199951171875,4398.9501953125
2023-07-10,1.2838947772979736,101.97000122070312,1925.0,4409.52978515625
2023-07-11,1.2864713668823242,101.7300033569336,1931.300048828125,4439.259765625
2023-07-12,1.2934770584106445,100.5199966430664,1956.199951171875,4472.16015625
2023-07-13,1.29962956905365,99.7699966430664,1959.199951171875,4510.0400390625
2023-07-14,1.3128528594970703,99.91000366210938,1960.0999755859375,4505.419921875
2023-07-17,1.3090204000473022,99.83999633789062,1952.4000244140625,4522.7900390625
2023-07-18,1.307172417640686,99.94000244140625,1977.199951171875,4554.97998046875
2023-07-19,1.303508996963501,100.27999877929688,1977.5,4565.72021484375
2023-07-20,1.2939791679382324,100.87999725341797,1968.300048828125,4534.8701171875
2023-07-21,1.2872332334518433,101.06999969482422,1964.300048828125,4536.33984375
2023-07-24,1.2853471040725708,101.3499984741211,1960.300048828125,4554.64013671875
2023-07-25,1.281262755393982,101.3499984741211,1962.0999755859375,4567.4599609375
2023-07-26,1.2893908023834229,100.88999938964844,1968.9000244140625,4566.75
2023-07-27,1.292724609375,101.7699966430664,1945.4000244140625,4537.41015625
2023-07-28,1.2793776988983154,101.62000274658203,1960.4000244140625,4582.22998046875
2023-07-31,1.2853965759277344,101.86000061035156,1970.5,4588.9599609375
2023-08-01,1.283400535583496,102.30000305175781,1940.699951171875,4576.72998046875
2023-08-02,1.2795741558074951,102.58999633789062,1937.4000244140625,4513.39013671875
2023-08-03,1.2720379829406738,102.54000091552734,1932.0,4501.89013671875
2023-08-04,1.2716336250305176,102.0199966430664,1939.5999755859375,4478.02978515625
2023-08-07,1.2747948169708252,102.05000305175781,1933.5,4518.43994140625
2023-08-08,1.2782002687454224,102.52999877929688,1924.0999755859375,4499.3798828125
2023-08-09,1.2741613388061523,102.48999786376953,1915.4000244140625,4467.7099609375
2023-08-10,1.2720056772232056,102.5199966430664,1914.4000244140625,4468.830078125
2023-08-11,1.2670094966888428,102.83999633789062,1912.9000244140625,4464.0498046875
2023-08-14,1.2695027589797974,103.19000244140625,1910.5999755859375,4489.72021484375
2023-08-15,1.2685203552246094,103.20999908447266,1902.5,4437.85986328125
2023-08-16,1.2701315879821777,103.41999816894531,1896.0999755859375,4404.330078125
2023-08-17,1.2728151082992554,103.44000244140625,1884.0999755859375,4370.35986328125
2023-08-18,1.275022268295288,103.37999725341797,1886.0999755859375,4369.7099609375
2023-08-21,1.2741937637329102,103.33000183105469,1893.300048828125,4399.77001953125
2023-08-22,1.2760798931121826,103.55999755859375,1896.4000244140625,4387.5498046875
2023-08-23,1.2731555700302124,103.36000061035156,1918.5,4436.009765625
2023-08-24,1.2720541954040527,103.9800033569336,1918.199951171875,4376.31005859375
2023-08-25,1.2592872381210327,104.08000183105469,1911.0999755859375,4405.7099609375
2023-08-28,1.2589701414108276,104.05999755859375,1917.9000244140625,4433.31005859375
2023-08-29,1.2611136436462402,103.55000305175781,1936.5,4497.6298828125
2023-08-30,1.2636793851852417,103.16000366210938,1944.300048828125,4514.8701171875
2023-08-31,1.271179437637329,103.62000274658203,1938.199951171875,4507.66015625
2023-09-01,1.2672826051712036,104.23999786376953,1939.800048828125,4515.77001953125
2023-09-04,1.2591445446014404,104.23999786376953,1939.800048828125,4515.77001953125
2023-09-05,1.2623074054718018,104.80999755859375,1926.199951171875,4496.830078125
2023-09-06,1.2570552825927734,104.86000061035156,1918.0999755859375,4465.47998046875
2023-09-07,1.2498750686645508,105.05999755859375,1917.5,4451.14013671875
2023-09-08,1.2475050687789917,105.08999633789062,1918.4000244140625,4457.490234375
2023-09-11,1.2489992380142212,104.56999969482422,1923.300048828125,4487.4599609375
2023-09-12,1.2508755922317505,104.70999908447266,1911.300048828125,4461.89990234375
2023-09-13,1.2491724491119385,104.7699966430664,1909.0999755859375,4467.43994140625
2023-09-14,1.248953938484192,105.41000366210938,1910.0,4505.10009765625
2023-09-15,1.2401869297027588,105.31999969482422,1923.699951171875,4450.31982421875
2023-09-18,1.2397565841674805,105.19999694824219,1931.5,4453.52978515625
2023-09-19,1.2383747100830078,105.19999694824219,1932.0,4443.9501953125
